G.McNeilus Wind Farm Minnesota United States of America,United States of America,Please Select,43.55327583,-92.725811,13.5,"Dodge County, MN, USA",Please Select,9,,,Please Select,Garwin McNeilus,,,Garwin McNeilus,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Gray County Wind Farm Kansas United States of America,United States of America,Please Select,37.59872814,-100.372982,112.2,"Gray County, KS, USA",Please Select,170,258,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Green Mountain Energy Wind Farm Wind Farm TX USA,United States of America,Please Select,32.7366,-100.9181,160,"Scurry County, TX, USA",Please Select,,,,Please Select,Shell,50,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Green Mountain Wind Farm Pennsylvania United States of America,United States of America,Please Select,39.84900767,-79.06877518,10.4,"Somerset County, PA, USA",Please Select,8,23,,Please Select,FPL Energy,,,National Wind Power,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Green Power I Wind Farm California United States of America,United States of America,Please Select,33.7437,-115.9925,16.5,"San Gorgonio, Riverside County, CA, USA",Please Select,22,37,,Please Select,FPL Energy,100,,Enron Wind Corp.,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Hadley Ridge LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Hancock County Wind Farm Iowa United States of America,United States of America,Please Select,43.05321023,-93.63003731,97.68,"Hancock County, IA, USA",Please Select,148,224,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Hawkeye Power Partners LLC Wind Farm IA USA,United States of America,Please Select,43.0821,-93.2636,42,"Cerro Gordo County, IA, USA",Please Select,,,,Please Select,FPL Energy,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Helzel  and  Schwarzhoff 86 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,2.4,"Kern County, CA, USA",Please Select,,,,Please Select,Enron Wind,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Helzel and Schwarzhoff 88 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,1.8,"Kern County, CA, USA",Please Select,,,,Please Select,Enron Wind,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
High Winds Wind Farm California United States of America,United States of America,Please Select,37.732389,-121.652416,162,"Solano County, CA, USA",Please Select,90,372,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Highmore Wind Energy Project WInd Farm South Dakota United States of America,United States of America,Please Select,44.3685941,-99.46249008,40.5,"Hyde County, SD, USA",Please Select,27,93,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Hope Creek LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Howden Wind Park Wind Farm CA USA,United States of America,Please Select,37.732389,-121.652416,28.3,"Riverside County, CA, USA",Please Select,,108,,Please Select,Howden Wind Park Inc,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Hueco Mountain Wind Ranch Wind Farm Texas United States of America,United States of America,Please Select,31.4595,-105.3904,1.32,"Hudspeth County, TX, USA",Please Select,2,3,,Please Select,El Paso Electric,,,Cielo Wind Power,El Paso Electric,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Indian Mesa Wind Farm Texas United States of America,United States of America,Please Select,31.38646827,-101.9833374,85.5,"Pecos County, TX, USA",Please Select,126,196,,Please Select,FPL Energy/Vestas,,,National Wind Power/Great Plain WIndpower/Orion Energy,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Intrepid Wind Farm Iowa United States of America,United States of America,Please Select,43.34140975,-95.20812035,160.5,"Buena Vista County, IA, USA",Please Select,107,369,,Please Select,MidAmerican Energy Co,,,Clipper Windpower,MidAmerican Energy Holdings Co,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Iowa Distributed Wind Generation Project Wind Farm IA USA,United States of America,Please Select,43.2062,-94.2167,2.1,"Kossuth County, IA, USA",Please Select,,,,Please Select,City of Algona,11,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Jack River LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Jessica Mills LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Julia Hills LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Kamaoa Wind Farm Wind Farm HI USA,United States of America,Please Select,19.6013,-155.5212,9.2,"Hawaii County, HI, USA",Please Select,,,,Please Select,Apollo Energy Corp,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Karen Avenue Wind Farm California United States of America,United States of America,Please Select,33.93139679,-116.6212463,7.5,"Riverside County, CA, USA",Please Select,9,16,,Please Select,San Gorgonio Farms,,,San Gorgonio Farms,San Gorgonio Farms,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Kas Farms Wind Farm Minnesota United States of America,United States of America,Please Select,43.99404947,-96.31336212,1.5,"Pipestone County, MN, USA",Please Select,2,,,Please Select,Kas Brothers,,,Kas Brothers and Dan Juhl,Kas Brothers,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Kimball Wind Project Wind Farm Nebraska United States of America,United States of America,Please Select,41.1957,-103.7142,10.5,"Kimball County, NE, USA",Please Select,7,24,,Please Select,Municipal Energy Agency of NE,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
King Mountain Wind Ranch Wind Farm Texas United States of America,United States of America,Please Select,31.22806879,-102.2452927,281.2,"Upton County, TX, USA",Please Select,215,646,,Please Select,FPL Energy,,,Cielo Wind Power/Renewable Energy Systems,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Klondike Wind Farm Oregon United States of America,United States of America,Please Select,45.5840106,-120.6099701,399.1,"Sherman County, OR, USA",Please Select,242,916,,Please Select,Iberdrola Renewables,,,PPM Energy,Iberdrola Renewables,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Lake Benton I Wind Farm Minnesota United States of America,United States of America,Please Select,44.23351557,-96.24950409,106.5,"Lincoln County, MN, USA",Please Select,142,244,,Please Select,AES Corp,,,Enron Wind Corp,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Lake Benton II Wind Farm Minnesota United States of America,United States of America,Please Select,44.23044059,-96.25671387,103.5,"Pipestone County, MN, USA",Please Select,138,238,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Lakota Ridge Wind Farm Minnesota United States of America,United States of America,Please Select,44.99588262,-93.2409668,11.25,"Lincoln County, MN, USA",Please Select,15,25,,Please Select,Edison Mission Group,,,Northern Alternative Energy,Edison Mission Group,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Lalamilo Wells Wind Farm Hawaii United States of America,United States of America,Please Select,19.98714243,-155.7655764,1.56,"Hawaii County, HI, USA",Please Select,46,3,,Please Select,Hawaii Electric Light Co Inc,,,Lalamilo Ventures,Hawaiian Electric Industries Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Llano Estacado Wind Ranch Wind Farm Texas United States of America,United States of America,Please Select,35.46108941,-101.2429619,80,"Carson County, TX, USA",Please Select,80,184,,Please Select,Shell,,,Cielo Wind Power,Shell WInd Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mackinaw City Wind Farm Michigan United States of America,United States of America,Please Select,45.76405022,-84.74192619,1.8,"Emmet County, MI, USA",Please Select,2,4,,Please Select,Consumers Energy,,,Mackinaw Power,Mackinaw Power,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Madison Wind Power Project Wind Farm New York United States of America,United States of America,Please Select,42.9167,-75.6672,11.55,"Madison County, NY, USA",Please Select,7,26,,Please Select,Horizon,,,Atlantic Renewable/PG&E Generating,Goldman Sachs Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Medicine Bow Wind Farm WY USA,United States of America,Please Select,41.6954,-106.9344,6.2,"Carbon County, WY, USA",Please Select,,,,Please Select,Platte River Power Authority,71.2644,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
"Mendota Hills, LLC Wind Farm IL USA",United States of America,Please Select,41.7481,-89.3045,50.4,"Lee County, IL, USA",Please Select,,,,Please Select,Babcock & Brown,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mesa (ZPI) Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,19.5,"Riverside County, CA, USA",Please Select,,,,Please Select,Verde Resources Corp,100,,,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mesa (ZPII) Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,10.4,"Riverside County, CA, USA",Please Select,,,,Please Select,Enron Wind,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Meyersdale Wind Farm Pennsylvania United States of America,United States of America,Please Select,39.7818935,-79.01161194,30,"Somerset County, PA, USA",Please Select,20,69,,Please Select,FPL Energy,,,Atlantic Renewable Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mill Run Wind Power Project Wind Farm Pennsylvania United States of America,United States of America,Please Select,39.9714,-79.0317,15,"Somerset County, PA, USA",Please Select,15,34,,Please Select,FPL Energy,,,Atlantic Renewable Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
MinWind I-II Wind Farm Minnesota United States of America,United States of America,Please Select,43.98663929,-96.07998848,3.8,"Rock County, MN, USA",Please Select,4,8,,Please Select,Farmer's Cooperative,,,Farmer's Cooperative With Dan Juhl,Farmer's Cooperative,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Minn Wind III-IV Wind Farm Minnesota United States of America,United States of America,Please Select,43.6734,-96.2576,11.55,"Rock County, MN, USA",Please Select,7,26,,Please Select,Minwind Energy,,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Minot Wind Project Wind Farm ND USA,United States of America,Please Select,48.2242,-101.5402,2.6,"Ward County, ND, USA",Please Select,,,,Please Select,Basin Electric Power Coop-East,100,,,Basin Electric Power Coop,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 16 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,30,"Kern County, CA, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 17 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,25,"Kern County, CA, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 18 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,30,"Kern County, CA, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 3 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,23.5,"Kern County, CA, USA",Please Select,,,,Please Select,TPC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 4 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,29,"Kern County, CA, USA",Please Select,,,,Please Select,TPC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mojave 5 Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,22.5,"Kern County, CA, USA",Please Select,,,,Please Select,TPC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Moulton Chandler Hills Phase II Wind Farm Minnesota United States of America,United States of America,Please Select,43.91891686,-95.95458984,1.98,"Murray County, MN, USA",Please Select,3,4,,Please Select,Great River Energy,,,enXco,Great River Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mountain View Power Partners I Wind Farm California United States of America,United States of America,Please Select,33.93253621,-116.622963,44.4,"Riverside County, CA, USA",Please Select,74,102,,Please Select,MDU Resources,,,SeaWest,MDU Resources,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mountain View Power Partners II Wind Farm California United States of America,United States of America,Please Select,33.9319665,-116.6274261,22.2,"San Gorgonio, Riverside County, CA, USA",Please Select,37,,,Please Select,MDU Resources,,,SeaWest,MDU Resources,,,http://awea.org/projects/Projects.aspx?s=California
Mountain View Power Partners III Wind Farm California United States of America,United States of America,Please Select,33.93225135,-116.6250229,22.4,"Riverside County, CA, USA",Please Select,34,51,,Please Select,PPM Energy,,,PPM Energy,PPM Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Mountaineer Wind Energy Center Wind Farm West Virginia United States of America,United States of America,Please Select,39.19288389,-79.52625275,66,"Tucker County, WV, USA",Please Select,44,151,,Please Select,FPL Energy,,,Atlantic Renewable Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
New Mexico Wind Energy Center Wind Farm NM USA,United States of America,Please Select,34.695,-104.05,204,"20 miles NE of Fort Sumner straddling Quay and DeBaca counties, Quay County, NM, USA",Please Select,136,469,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Nine Canyon Wind Farm Washington United States of America,United States of America,Please Select,46.10156631,-119.088707,95.9,"Benton County, WA, USA",Please Select,63,219,,Please Select,Energy Northwest,,,Energy Northwest,Energy Northwest,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
"North Dakota Wind I, II Wind Farm North Dakota United States of America",United States of America,Please Select,46.4574,-98.5414,61.5,"La Moure County, ND, USA",Please Select,41,141,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Northwest Wind Wind Farm IA USA,United States of America,Please Select,42.7373,-95.159,1.4,"Buena Vista County, IA, USA",Please Select,,,,Please Select,Edison Mission Energy,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Northwind Energy Wind Farm CA USA,United States of America,Please Select,37.9132,-121.9203,13,"Contra Costa County, CA, USA",Please Select,,,,Please Select,Northwind Energy Inc,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Oak Creek Energy Systems Wind Farm California United States of America,United States of America,Please Select,35.05951,-118.26404,34.5,"Tehachapi, Kern County, CA, USA",Please Select,80,109,,Please Select,Oak Creek Energy System Inc,,,Oak Creek Energy Systems and M&N Wind Power,Oak Creek Energy Systems,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Oasis Wind Wind Farm California United States of America,United States of America,Please Select,35.06119589,-118.2650757,60,"Kern County, CA, USA",Please Select,60,138,,Please Select,enXco,,,enXco,enXco,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
"Oklahoma Wind Energy Center A, B Wind Farms Oklahoma United States of America",United States of America,Please Select,36.58520897,-99.3126297,102,"Woodward County, OK, USA",Please Select,68,234,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Pacific West I Wind Farm California United States of America,United States of America,Please Select,35.05950973,-118.2640457,2.1,"Tahachapi, Riverside County, CA, USA",Please Select,3,4,,Please Select,PacfiCorp,,,SeaWest,PacifiCorp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Painted Hills B&C Wind Farm Californina United States of America,United States of America,Please Select,33.934815,-116.6236496,19.29,"Riverside County, CA, USA",Please Select,231,44,,Please Select,OTH50533,59,,Zond Systems,Zond Systems,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Palmdale Water District Wind Turbine CA USA,United States of America,Operating Fully,34.5559,-118.1183,0.95,"Palmdale, California, USA","Developed, for other Purpose",1,,,Captive and Grid Connected,Palmdale Water District (PWD),,,,Palmdale Water District (PWD),,,http://www.palmdalewater.org/wp-content/uploads/2014/07/Treatment_Plant_Dedication.pdf
Patterson Pass Wind Farm California United States of America,United States of America,Please Select,37.6427,-121.8743,21.84,"Alameda County, CA, USA",Please Select,336,50,,Please Select,International Wind Companies,,,International Wind Companies,International Wind Companies,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Peetz Table Wind Farm Colorado United States of America,United States of America,Please Select,40.7203,-103.1078,29.7,"Logan County, CO, USA",Please Select,33,68,,Please Select,Caithness,,,enXco,Caithness,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Phoenix Wind Power LLC Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,2.1,"Riverside County, CA, USA",Please Select,,,,Please Select,PPM Energy,100,,,ScottishPower plc (UK),,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Ponnequin Phase 1 Wind Farm Colorado United States of America,United States of America,Please Select,40.551,-104.3843,16.5,"Weld County, CO, USA",Please Select,22,37,,Please Select,Xcel NUGs,14.29,,Utility Engineering,Xcel Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Ponnequin Phase III Wind Farm Colorado United States of America,United States of America,Please Select,40.551,-104.3843,15,"Weld County, CO, USA",Please Select,22,34,,Please Select,Public Service Co of Colorado,100,,Energy Unlimited,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Ridgetop Energy LLC Wind Farm CA USA,United States of America,Please Select,35.06372505,-118.2705688,28.31,"Tahachapi, Kern County, CA, USA",Please Select,273,65,,Please Select,Caithness,,,,Caithness,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Ridgetop Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,46.8,"Kern County, CA, USA",Please Select,,,,Please Select,Caithness Energy LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Rock River I LLC Wind Farm WY USA,United States of America,Please Select,41.6954,-106.9344,50,"Carbon County, WY, USA",Please Select,,,,Please Select,Shell,100,,,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Rosiere Wind Farm Wisconsin United States of America,United States of America,Please Select,44.5171,-87.6123,11.22,"Kewaunee County, WI, USA",Please Select,17,25,,Please Select,Madison Gas & Electric Co,,,Madison Gas & Electric,Madison Gas & Electric,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Ruthton Ridge LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
S and P Windfarm LLC Wind Farm MN USA,United States of America,Please Select,43.6734,-95.1601,2,"Jackson County, MN, USA",Please Select,,,,Please Select,S&P Windfarm LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Salt Valley Wind Farm NE USA,United States of America,Please Select,40.7847,-96.6803,1.2,"Lancaster County, NE, USA",Please Select,,,,Please Select,Lincoln Electric System,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
San Gorgonio Farms Wind Farm California United States of America,United States of America,Please Select,33.92213843,-116.6199589,31.19,"San Gorgonio, CA, USA",Please Select,273,71,,Please Select,San Gorgonio Farms Inc,,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
San Gorgonio Westwinds II LLC Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,43.4,"Riverside County, CA, USA",Please Select,,,,Please Select,SeaWest Windpower,100,,,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
San Gorgonio Windplant WPP1993 Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,34.5,"Riverside County, CA, USA",Please Select,,,,Please Select,FPL Energy,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
San Juan Mesa Wind Farm New Mexico United States of America,United States of America,Please Select,33.96984382,-103.8499832,120,"San Juan Mesa, Near Chaves & Roosevelt County lines, West of Elida, New Mexico, USA",Please Select,120,276,,Please Select,Edison Mission Group,75,,"Padoma Wind Power, Mitsubishi",Edison Mission Group,,,http://www.thewindpower.net/wind-farm-3087-san-juan-mesa-mitsubishi-nd.php
Searsburg Wind Energy Facility Wind Farm United States of America,United States of America,Please Select,42.85935649,-72.96363831,6.05,"Bennington County, VT, USA",Please Select,11,13,,Please Select,enXco,,,Enron Wind Corp.,enXco,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Shaokatan Power Partners Wind Farm Minnesota United States of America,United States of America,Please Select,44.39552345,-96.43180847,1.6,"Hennepin County, MN, USA",Please Select,2,3,,Please Select,Northern Alternative Energy,,,Navitas Energy,Northern Alternative Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Sky River Wind Farm California United States of America,United States of America,Please Select,35.06625414,-118.266449,76.95,"Tehachapi, Kern County, CA, USA",Please Select,342,176,,Please Select,FPL Energy,,,Zond Systems,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Solano Wind Project Wind Farm California United States of America,United States of America,Please Select,38.117418,-121.804401,78.18,"Solano County, CA, USA",Please Select,44,178,,Please Select,Sacramento Municipal Util Dist,,,Sacramento Municipal Util Dist,Sacremento Municipal Util Dist,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Soliloquoy Ridge LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Somerset Wind Power Project Wind Farm Pennsylvania United States of America,United States of America,Please Select,39.97961939,-79.01229858,9,"Somerset County, PA, USA",Please Select,6,,,Please Select,FPL Energy,,,Atlantic Renewable Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Southwest Mesa Wind Farm Texas United States of America,United States of America,Please Select,31.3702,-102.0379,74.9,"Upton County, TX, USA",Please Select,107,172,,Please Select,FPL Energy,,,Cielo Wind Power,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Spanish Fork Wind Farm Utah United States of America,United States of America,Please Select,40.07399946,-111.5842724,18.9,"Spanish Fork, UT",Please Select,9,43,,Please Select,Edison Mission Group,,,Edison Mission Group,Edison Mission Group,,,http://awea.org/projects/Projects.aspx?s=Utah
Spartan Hills LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Springview Wind Farm Nebraska United States of America,United States of America,Please Select,42.82549835,-99.77645874,1.5,"Keya Paha County, NE, USA",Please Select,2,,,Please Select,Auburn Board of Public Works,2,,Nebraska Public Power District and Consortium of Public Utilities,Nebraska Public Power District and Consortium of Public Utilities,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
